Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12659994/wired/netflix,"Netflix - ""Wired""","Web Film Wired for Netflix by Decon - Hosted by Netflix, the grueling movie watching marathon will begin on October 2 in New York's Times Square and is exp...","Netflix - ""Wired""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12659995/two-guys/netflix,"Netflix - ""Two Guys""","Web Film Two Guys for Netflix by Decon - Hosted by Netflix, the grueling movie watching marathon will begin on October 2 in New York's Times Square and is...","Netflix - ""Two Guys""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660061/india/capgemini,"Capgemini - ""India""","Web Film India for Capgemini by Publicis Dialog - The strange phenomenon hits big companies accross the planet. Thus, we can see World news broadcasts show...","Capgemini - ""India""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660185/domino-city/sony-bravia,"Sony Bravia - ""Domino City""",Television Domino City for Sony Bravia by Bates 141 Singapore,"Sony Bravia - ""Domino City""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660280/bird/malas-froti,"Mala's Froti - ""Bird""",Print Bird for Mala's Froti by RK Swamy BBDO,"Mala's Froti - ""Bird""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660281/butterfly/malas-froti,"Mala's Froti - ""Butterfly""",Print Butterfly for Mala's Froti by RK Swamy BBDO,"Mala's Froti - ""Butterfly""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660282/wonderbra-speed-hump/wonderbra,"Wonderbra - ""Wonderbra-Speed Hump""",Magazine Wonderbra-Speed Hump for Wonderbra by RK Swamy BBDO,"Wonderbra - ""Wonderbra-Speed Hump""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660324/tiger-skin/world-wildlife-fund,"World Wildlife Fund - ""Tiger skin""",Print Tiger skin for World Wildlife Fund by Ogilvy India,"World Wildlife Fund - ""Tiger skin""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660392/desert/wildlife-trust-of-india,"Wildlife Trust of India - ""Desert""",Magazine Desert for Wildlife Trust of India by Chaitra Leo Burnett Private Ltd. - Save the tiger. Save the planet,"Wildlife Trust of India - ""Desert""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12660582/times-of-india/the-times-of-india,"The Times of India - ""Times of India""",Case Study Times of India for The Times of India by  Wunderman Thompson South Asia,"The Times of India - ""Times of India""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661131/parachute/rotary-blood-bank,"Rotary Blood Bank - ""Parachute""",Poster Parachute for Rotary Blood Bank by Mindspace Communication Consultants,"Rotary Blood Bank - ""Parachute""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661134/helicopter/rotary-blood-bank,"Rotary Blood Bank - ""Helicopter""",Poster Helicopter for Rotary Blood Bank by Mindspace Communication Consultants,"Rotary Blood Bank - ""Helicopter""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661714/line/bigflix,"BIGFlix - ""Line""",Poster Line for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Line""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661716/woman/bigflix,"BIGFlix - ""Woman""",Poster Woman for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Woman""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661717/thermometer/bigflix,"BIGFlix - ""Thermometer""",Poster Thermometer for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Thermometer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661718/broken-arrow/bigflix,"BIGFlix - ""Broken Arrow""",Poster Broken Arrow for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Broken Arrow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661719/blood-diamond/bigflix,"BIGFlix - ""Blood Diamond""",Poster Blood Diamond for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Blood Diamond""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661720/telephone-booth/bigflix,"BIGFlix - ""Telephone Booth""",Poster Telephone Booth for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Telephone Booth""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661721/dead-crow/bigflix,"BIGFlix - ""Dead Crow""",Poster Dead Crow for BIGFlix by Law & Kenneth Communications,"BIGFlix - ""Dead Crow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661733/egg/subhiksha,"Subhiksha - ""Egg""",Poster Egg for Subhiksha by Orchard Advertising,"Subhiksha - ""Egg""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661734/onion/subhiksha,"Subhiksha - ""Onion""",Poster Onion for Subhiksha by Orchard Advertising,"Subhiksha - ""Onion""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/12661735/potato/subhiksha,"Subhiksha - ""Potato""",Poster Potato for Subhiksha by Orchard Advertising,"Subhiksha - ""Potato""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14331/plane-sticker/3m-post-it,"3M Post It - ""Plane Sticker""",Print Plane Sticker for 3M Post It by Ogilvy Bangalore,"3M Post It - ""Plane Sticker""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14332/boat-sticker/3m-post-it,"3M Post It - ""Boat Sticker""",Print Boat Sticker for 3M Post It by Ogilvy Bangalore,"3M Post It - ""Boat Sticker""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14333/crumpled-sticker/3m-post-it,"3M Post It - ""Crumpled Sticker""",Print Crumpled Sticker for 3M Post It by Ogilvy Bangalore,"3M Post It - ""Crumpled Sticker""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14570/romance/satyam-cineplex,"Satyam Cineplex - ""Romance""",Print Romance for Satyam Cineplex by Ogilvy India,"Satyam Cineplex - ""Romance""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14571/horror/satyam-cineplex,"Satyam Cineplex - ""Horror""",Print Horror for Satyam Cineplex by Ogilvy India,"Satyam Cineplex - ""Horror""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/14572/dracula/satyam-cineplex,"Satyam Cineplex - ""Dracula""",Print Dracula for Satyam Cineplex by Ogilvy India,"Satyam Cineplex - ""Dracula""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15067/angels/asahi-floatglass,"Asahi Floatglass - ""Angels""",Print Angels for Asahi Floatglass by Ogilvy India,"Asahi Floatglass - ""Angels""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15137/spice/,"""Spice""",Outdoor/Out of Home Spice for  by SSC&B,"""Spice""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15140/tattoo/3m-post-it,"3M Post It - ""Tattoo""",Print Tattoo for 3M Post It by Ogilvy Bangalore,"3M Post It - ""Tattoo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15142/wrinkle-free-corrugated/madura-garments,"Madura Garments - ""Wrinkle-Free Corrugated""",Print Wrinkle-Free Corrugated for Madura Garments by Ogilvy Bangalore,"Madura Garments - ""Wrinkle-Free Corrugated""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15144/touch-this-poster/hindustan-lever,"Hindustan Lever - ""Touch This Poster""",Print Touch This Poster for Hindustan Lever by Ogilvy India,"Hindustan Lever - ""Touch This Poster""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15160/waste-basket/saber,"Saber - ""Waste Basket""",Print Waste Basket for Saber by Ogilvy India,"Saber - ""Waste Basket""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15165/skirt/nitco,"Nitco - ""Skirt""",Print Skirt for Nitco by Ogilvy India,"Nitco - ""Skirt""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15360/parrot/tata,"Tata - ""Parrot""",Television Parrot for Tata by Ogilvy India,"Tata - ""Parrot""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/15832/holi-india/kodak,"Kodak - ""Holi, India""","Print Holi, India for Kodak by J. Walter Thompson New York","Kodak - ""Holi, India""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/16318/india/fox-sports-net,"Fox Sports Net - ""India""",Television India for Fox Sports Net by Cliff Freeman & Partners - Sports news from the only region you care about. Yours.,"Fox Sports Net - ""India""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/1647/go-roaming/eurotel,"EuroTel - ""Go Roaming""",Television Go Roaming for EuroTel by Leo Burnett Prague - A travel log of different people travels around the world and the bizzare things that happen on t...,"EuroTel - ""Go Roaming""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18444/55-reasons/saatchi-saatchi,"Saatchi & Saatchi - ""55 Reasons...""",Print 55 Reasons... for Saatchi & Saatchi by Saatchi & Saatchi,"Saatchi & Saatchi - ""55 Reasons...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18563/reincarnation/india-tourist-office,"India Tourist Office - ""Reincarnation""",Television Reincarnation for India Tourist Office by Dentsu Aegis Network,"India Tourist Office - ""Reincarnation""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18564/jaded/india-tourist-office-north-america,"India Tourist Office North America - ""Jaded""",Television Jaded for India Tourist Office North America by Oasis Advertising,"India Tourist Office North America - ""Jaded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18565/inner-peace/india-tourist-office-north-america,"India Tourist Office North America - ""Inner Peace""",Magazine Inner Peace for India Tourist Office North America by Oasis Advertising,"India Tourist Office North America - ""Inner Peace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18566/reincarnation/india-tourist-office-north-america,"India Tourist Office North America - ""Reincarnation""",Magazine Reincarnation for India Tourist Office North America by Oasis Advertising,"India Tourist Office North America - ""Reincarnation""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/18567/world/india-tourist-office-north-america,"India Tourist Office North America - ""World""",Magazine World for India Tourist Office North America by Oasis Advertising,"India Tourist Office North America - ""World""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/21763/gandhi/essar,"Essar - ""Gandhi""",Television & Cinema Gandhi for Essar by RMG David - Open your mind,"Essar - ""Gandhi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/21827/india-expo/la-samaritaine,"La Samaritaine - ""India Expo""",Outdoor/Out of Home India Expo for La Samaritaine by agence .V.,"La Samaritaine - ""India Expo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/2417/colours/pataks-sauces,"Patak's Sauces - ""Colours""",Television Colours for Patak's Sauces by Mitchell Patterson Grime Mitchell  - Using colours of India to denote wide variety of tastes and textures of India...,"Patak's Sauces - ""Colours""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24237/wall-street/act,"ACT - ""Wall Street""",Print Wall Street for ACT by Watermelon Healthcare Communications Group,"ACT - ""Wall Street""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24238/heart/act,"ACT - ""Heart""",Print Heart for ACT by Watermelon Healthcare Communications Group,"ACT - ""Heart""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24239/survivor/act,"ACT - ""Survivor""",Print Survivor for ACT by Watermelon Healthcare Communications Group,"ACT - ""Survivor""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24240/fdny-courage/act,"ACT - ""FDNY Courage""",Print FDNY Courage for ACT by Watermelon Healthcare Communications Group,"ACT - ""FDNY Courage""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24241/team/act,"ACT - ""Team""",Print Team for ACT by Watermelon Healthcare Communications Group,"ACT - ""Team""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/2439/blue-girl/pataks-sauces,"Patak's sauces - ""Blue Girl""",Magazine Blue Girl for Patak's sauces by Mitchell Patterson Grime Mitchell  - Face of blue girl.,"Patak's sauces - ""Blue Girl""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/2440/green-boy/pataks-saves,"Patak's saves - ""Green Boy""",Magazine Green Boy for Patak's saves by Mitchell Patterson Grime Mitchell  - Face of green boys.,"Patak's saves - ""Green Boy""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/24573/the-sculptor/peugeot,"Peugeot - ""The Sculptor""",Television The Sculptor for Peugeot by Havas Milan - Irresistible,"Peugeot - ""The Sculptor""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/25679/pure/zandu-honey,"Zandu Honey - ""Pure""",Poster Pure for Zandu Honey by Saatchi & Saatchi,"Zandu Honey - ""Pure""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/25802/indian-meals/waitrose,"Waitrose - ""Indian Meals""","Television Indian Meals for Waitrose by FCB Inferno - David versus Four Goliaths: How Advertising Quietly Revolutionised a Successful Business

This case...","Waitrose - ""Indian Meals""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/26262/menu/spice-telecom,"Spice Telecom - ""Menu""",Radio Menu for Spice Telecom by J. Walter Thompson Bangalore,"Spice Telecom - ""Menu""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/26263/news/spice-telecom,"Spice Telecom - ""News""",Radio News for Spice Telecom by J. Walter Thompson Bangalore,"Spice Telecom - ""News""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/26264/sports/spice-telecom,"Spice Telecom - ""Sports""",Radio Sports for Spice Telecom by J. Walter Thompson Bangalore,"Spice Telecom - ""Sports""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28674/white-red/india-mahdavi,"India Mahdavi - ""White & Red""",Catalog White & Red for India Mahdavi,"India Mahdavi - ""White & Red""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28807/chess/bph-pfizer,"BPH Pfizer - ""Chess""",Television Chess for BPH Pfizer by Ogilvy India,"BPH Pfizer - ""Chess""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28835/mustaq/ocbc-bank,"OCBC Bank - ""Mustaq""",Television Mustaq for OCBC Bank by BATEY /red cell Singapore - Strength to strength.,"OCBC Bank - ""Mustaq""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28851/cat-dog/the-economic-times,"The Economic Times - ""Cat & Dog""",Print Cat & Dog for The Economic Times by Enterprise Nexus,"The Economic Times - ""Cat & Dog""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28857/clothes-line/ariel,"Ariel - ""Clothes Line""",Outdoor/Out of Home Clothes Line for Ariel by Saatchi & Saatchi,"Ariel - ""Clothes Line""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28860/baby/center-shock,"Center Shock - ""Baby""",Print Baby for Center Shock by Ogilvy India,"Center Shock - ""Baby""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28861/ring/center-shock,"Center Shock - ""Ring""",Print Ring for Center Shock by Ogilvy India - Really really sour gum.,"Center Shock - ""Ring""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28862/bus-stop/center-shock,"Center Shock - ""Bus Stop""",Print Bus Stop for Center Shock by Ogilvy India - Really really sour gum.,"Center Shock - ""Bus Stop""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28863/man-in-shadow/coca-cola,"Coca-Cola - ""Man in Shadow""",Newspaper Man in Shadow for Coca-Cola by McCann Mumbai,"Coca-Cola - ""Man in Shadow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28864/barber-shop/coca-cola,"Coca-Cola - ""Barber Shop""",Newspaper Barber Shop for Coca-Cola by McCann Mumbai,"Coca-Cola - ""Barber Shop""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28865/train-station/coca-cola,"Coca-Cola - ""Train Station""",Newspaper Train Station for Coca-Cola by McCann Mumbai,"Coca-Cola - ""Train Station""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28868/well-of-death/fevicol-adhesive,"Fevicol Adhesive - ""Well of Death""",Outdoor/Out of Home Well of Death for Fevicol Adhesive by Ogilvy India,"Fevicol Adhesive - ""Well of Death""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28869/tight-rope/fevicol-adhesive,"Fevicol Adhesive - ""Tight Rope""",Outdoor/Out of Home Tight Rope for Fevicol Adhesive by Ogilvy India,"Fevicol Adhesive - ""Tight Rope""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28870/pole/fevicol-adhesive,"Fevicol Adhesive - ""Pole""",Outdoor/Out of Home Pole for Fevicol Adhesive by Ogilvy India,"Fevicol Adhesive - ""Pole""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28874/eyes/organ-donation,"Organ Donation - ""Eyes""",Print Eyes for Organ Donation by Ogilvy Healthcare,"Organ Donation - ""Eyes""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28875/heart/organ-donation,"Organ Donation - ""Heart""",Print Heart for Organ Donation by Ogilvy Healthcare,"Organ Donation - ""Heart""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28876/kidneys/organ-donation,"Organ Donation - ""Kidneys""",Print Kidneys for Organ Donation by Ogilvy Healthcare,"Organ Donation - ""Kidneys""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/28896/world-ozone-day/sanctuary-magazine,"Sanctuary Magazine - ""World Ozone Day""",Print World Ozone Day for Sanctuary Magazine by Leo Burnett India,"Sanctuary Magazine - ""World Ozone Day""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/29184/elephant-tower/pepsi,"Pepsi - ""Elephant Tower""",Television Elephant Tower for Pepsi by CLM BBDO - A young Indian boy thinks he has powers over elephants and decides to create a special act: elephant towe...,"Pepsi - ""Elephant Tower""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/29609/read-this-standing-on-one-leg/terry-fox-foundation,"Terry Fox Foundation - ""Read This Standing on One Leg""",Outdoor/Out of Home Read This Standing on One Leg for Terry Fox Foundation by Saatchi & Saatchi,"Terry Fox Foundation - ""Read This Standing on One Leg""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/29888/pyre-of-cigarettes/cancer-society-of-madhya-pradesh,"Cancer Society of Madhya Pradesh - ""Pyre of Cigarettes""",Outdoor/Out of Home Pyre of Cigarettes for Cancer Society of Madhya Pradesh by Purple Focus Pvt. Limited. - The poster ad depicts a funeral pyre ( as in th...,"Cancer Society of Madhya Pradesh - ""Pyre of Cigarettes""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
